filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
small1_lighttpd_c_70,small1
small1_lighttpd_c_700,small1
small1_lighttpd_c_710,small1
small1_lighttpd_c_720,small1
small1_lighttpd_c_730,small1
small1_lighttpd_c_740,small1
small1_lighttpd_c_750,small1
small1_lighttpd_c_760,small1
small1_lighttpd_c_770,small1
small1_lighttpd_c_780,small1
small1_lighttpd_c_790,small1
small1_lighttpd_c_80,small1
small1_lighttpd_c_800,small1
small1_lighttpd_c_810,small1
small1_lighttpd_c_820,small1
small1_lighttpd_c_830,small1
small1_lighttpd_c_840,small1
small1_lighttpd_c_850,small1
small1_lighttpd_c_860,small1
small1_lighttpd_c_870,small1
small1_lighttpd_c_880,small1
small1_lighttpd_c_890,small1
small1_lighttpd_c_90,small1
small1_lighttpd_c_900,small1
small1_lighttpd_c_910,small1
small1_lighttpd_c_920,small1
small1_lighttpd_c_930,small1
small1_lighttpd_c_940,small1
small1_lighttpd_c_950,small1
small1_lighttpd_c_960,small1
small1_lighttpd_c_970,small1
small1_lighttpd_c_980,small1
small1_lighttpd_c_990,small1
small1_nginx_c_10,small1
small1_nginx_c_100,nginx/1.4.6,52.38.64.194,612,10,1.143,1000,0,853000,612000,874.94,11.429,1.143,728.83,small1
small1_nginx_c_1000,nginx/1.4.6,52.38.64.194,612,100,0.547,1000,0,853000,612000,1828.55,54.688,0.547,1523.20,small1
small1_nginx_c_110,small1
small1_nginx_c_120,nginx/1.4.6,52.38.64.194,612,12,1.534,1000,0,853000,612000,651.81,18.410,1.534,542.96,small1
small1_nginx_c_130,nginx/1.4.6,52.38.64.194,612,13,1.497,1000,0,853000,612000,667.81,19.467,1.497,556.29,small1
small1_nginx_c_140,nginx/1.4.6,52.38.64.194,612,14,1.839,1000,0,853000,612000,543.84,25.743,1.839,453.02,small1
small1_nginx_c_150,nginx/1.4.6,52.38.64.194,612,15,1.358,1000,0,853000,612000,736.16,20.376,1.358,613.23,small1
small1_nginx_c_160,nginx/1.4.6,52.38.64.194,612,16,1.287,1000,0,853000,612000,776.98,20.593,1.287,647.23,small1
small1_nginx_c_170,nginx/1.4.6,52.38.64.194,612,17,0.667,1000,0,853000,612000,1498.88,11.342,0.667,1248.58,small1
small1_nginx_c_180,nginx/1.4.6,52.38.64.194,612,18,0.579,1000,0,853000,612000,1726.02,10.429,0.579,1437.79,small1
small1_nginx_c_190,nginx/1.4.6,52.38.64.194,612,19,0.590,1000,0,853000,612000,1694.51,11.213,0.590,1411.54,small1
small1_nginx_c_20,nginx/1.4.6,52.38.64.194,612,2,2.948,1000,0,853000,612000,339.21,5.896,2.948,282.56,small1
small1_nginx_c_200,nginx/1.4.6,52.38.64.194,612,20,0.577,1000,0,853000,612000,1732.23,11.546,0.577,1442.96,small1
small1_nginx_c_210,small1
small1_nginx_c_220,nginx/1.4.6,52.38.64.194,612,22,0.855,1000,0,853000,612000,1170.17,18.801,0.855,974.76,small1
small1_nginx_c_230,nginx/1.4.6,52.38.64.194,612,23,2.429,1000,0,853000,612000,411.67,55.869,2.429,342.93,small1
small1_nginx_c_240,nginx/1.4.6,52.38.64.194,612,24,1.404,1000,0,853000,612000,712.30,33.693,1.404,593.36,small1
small1_nginx_c_250,nginx/1.4.6,52.38.64.194,612,25,1.080,1000,0,853000,612000,925.65,27.008,1.080,771.07,small1
small1_nginx_c_260,nginx/1.4.6,52.38.64.194,612,26,1.440,1000,0,853000,612000,694.64,37.429,1.440,578.64,small1
small1_nginx_c_270,nginx/1.4.6,52.38.64.194,612,27,1.166,1000,0,853000,612000,857.76,31.477,1.166,714.52,small1
small1_nginx_c_280,nginx/1.4.6,52.38.64.194,612,28,1.863,1000,0,853000,612000,536.72,52.169,1.863,447.09,small1
small1_nginx_c_290,nginx/1.4.6,52.38.64.194,612,29,1.823,1000,0,853000,612000,548.58,52.864,1.823,456.97,small1
small1_nginx_c_30,small1
small1_nginx_c_300,nginx/1.4.6,52.38.64.194,612,30,2.300,1000,0,853000,612000,434.72,69.010,2.300,362.12,small1
small1_nginx_c_310,nginx/1.4.6,52.38.64.194,612,31,1.110,1000,0,853000,612000,900.86,34.411,1.110,750.43,small1
small1_nginx_c_320,nginx/1.4.6,52.38.64.194,612,32,0.632,1000,0,853000,612000,1583.02,20.214,0.632,1318.67,small1
small1_nginx_c_330,nginx/1.4.6,52.38.64.194,612,33,0.590,1000,0,853000,612000,1694.33,19.477,0.590,1411.39,small1
small1_nginx_c_340,nginx/1.4.6,52.38.64.194,612,34,0.579,1000,0,853000,612000,1727.02,19.687,0.579,1438.62,small1
small1_nginx_c_350,nginx/1.4.6,52.38.64.194,612,35,0.577,1000,0,853000,612000,1733.80,20.187,0.577,1444.27,small1
