filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
nano_2676_lighttpd_c_920,nano
nano_2676_lighttpd_c_930,nano
nano_2676_lighttpd_c_940,nano
nano_2676_lighttpd_c_950,nano
nano_2676_lighttpd_c_960,nano
nano_2676_lighttpd_c_970,nano
nano_2676_lighttpd_c_980,nano
nano_2676_lighttpd_c_990,nano
nano_2676_nginx_c_10,nginx/1.4.6,52.39.167.138,612,1,2.314,1000,0,853000,612000,432.07,2.314,2.314,359.91,nano
nano_2676_nginx_c_100,nginx/1.4.6,52.39.167.138,612,10,0.575,1000,0,853000,612000,1740.01,5.747,0.575,1449.45,nano
nano_2676_nginx_c_1000,nginx/1.4.6,52.39.167.138,612,100,0.528,1000,0,853000,612000,1892.18,52.849,0.528,1576.20,nano
nano_2676_nginx_c_110,nginx/1.4.6,52.39.167.138,612,11,0.571,1000,0,853000,612000,1750.20,6.285,0.571,1457.93,nano
nano_2676_nginx_c_120,nginx/1.4.6,52.39.167.138,612,12,0.568,1000,0,853000,612000,1760.47,6.816,0.568,1466.49,nano
nano_2676_nginx_c_130,nginx/1.4.6,52.39.167.138,612,13,0.576,1000,0,853000,612000,1736.39,7.487,0.576,1446.43,nano
nano_2676_nginx_c_140,nginx/1.4.6,52.39.167.138,612,14,0.570,1000,0,853000,612000,1753.65,7.983,0.570,1460.81,nano
nano_2676_nginx_c_150,nginx/1.4.6,52.39.167.138,612,15,0.559,1000,0,853000,612000,1788.89,8.385,0.559,1490.16,nano
nano_2676_nginx_c_160,nginx/1.4.6,52.39.167.138,612,16,0.562,1000,0,853000,612000,1778.15,8.998,0.562,1481.22,nano
nano_2676_nginx_c_170,nginx/1.4.6,52.39.167.138,612,17,0.559,1000,0,853000,612000,1789.40,9.500,0.559,1490.59,nano
nano_2676_nginx_c_180,nginx/1.4.6,52.39.167.138,612,18,0.553,1000,0,853000,612000,1807.74,9.957,0.553,1505.86,nano
nano_2676_nginx_c_190,nginx/1.4.6,52.39.167.138,612,19,0.578,1000,0,853000,612000,1730.65,10.979,0.578,1441.65,nano
nano_2676_nginx_c_20,nginx/1.4.6,52.39.167.138,612,2,1.279,1000,0,853000,612000,781.57,2.559,1.279,651.06,nano
nano_2676_nginx_c_200,nginx/1.4.6,52.39.167.138,612,20,0.553,1000,0,853000,612000,1807.76,11.063,0.553,1505.88,nano
nano_2676_nginx_c_210,nginx/1.4.6,52.39.167.138,612,21,0.551,1000,0,853000,612000,1814.13,11.576,0.551,1511.19,nano
nano_2676_nginx_c_220,nginx/1.4.6,52.39.167.138,612,22,0.548,1000,0,853000,612000,1823.92,12.062,0.548,1519.34,nano
